word,def,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
인하대역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 303-4,인천광역시 미추홀구청,37.44764231,,2021-05-31
인하대역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 303-4,인천광역시 미추홀구청,37.4491127,126.6497568,2021-05-31
인하대역3번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 308-22,인천광역시 미추홀구청,37.4491127,126.6497568,2021-05-31
인하대역4번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 312-8,인천광역시 미추홀구청,37.4491127,126.6497568,2021-05-31
인하대역5번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 312-8,인천광역시 미추홀구청,37.4491127,126.6497568,2021-05-31
인하대역6번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익동 720-1,인천광역시 미추홀구청,37.44827768,126.6504836,2021-05-31
인하대역7번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익동 292-1,인천광역시 미추홀구청,37.44772522,126.6502856,2021-05-31
주안국가산단역(J밸리)2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 1381-6,인천광역시 미추홀구청,37.47337783,126.6808504,2021-05-31
주안역5번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 125,인천광역시 미추홀구청,37.46498257,126.6806038,2021-05-31
주안역6번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 125,인천광역시 미추홀구청,37.46498257,126.6806038,2021-05-31
시민공원역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 189,인천광역시 미추홀구청,37.4587451,126.6779286,2021-05-31
시민공원역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 189,인천광역시 미추홀구청,37.45874429,126.6779264,2021-05-31
석바위시장역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 1597,인천광역시 미추홀구청,37.45782073,126.692461,2021-05-31
석바위시장역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 1597,인천광역시 미추홀구청,37.45782073,126.692461,2021-05-31
(주)에스케이셀프서비스주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 소성로 32 (용현동),,인천광역시 미추홀구청,37.44708125,126.6529983,2021-05-31
(주)인하주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인하로 130 (용현동),,인천광역시 미추홀구청,37.44940027,126.6625188,2021-05-31
(주)한진 인천터미널주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 연남로 35 (관교동),,인천광역시 미추홀구청,37.44250623,126.7015187,2021-05-31
KH에너지(주)직영청도1주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 경원대로 813-9 (주안동),,인천광역시 미추홀구청,37.45517142,126.6890938,2021-05-31
SK에너지(주)남강주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인주대로 43 (숭의동),,인천광역시 미추홀구청,37.45970952,126.6428675,2021-05-31
SK에너지(주)문학주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 매소홀로 574 (문학동),,인천광역시 미추홀구청,37.43823278,126.6857896,2021-05-31
건융주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 한나루로 459 (용현동),,인천광역시 미추홀구청,37.44793625,126.6673604,2021-05-31
공성주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인주대로 59 (숭의동),,인천광역시 미추홀구청,37.45904788,126.6445319,2021-05-31
관교동주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 경원대로 654 (관교동),,인천광역시 미추홀구청,37.4417268,126.693228,2021-05-31
다솜주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 한나루로 482 (주안동),,인천광역시 미추홀구청,37.44996948,126.6675892,2021-05-31
동원주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 참외전로 343 (숭의동),,인천광역시 미추홀구청,37.46644643,126.6523506,2021-05-31
동일석유(주)영남주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 주안로 22 (도화동),,인천광역시 미추홀구청,37.46375329,126.6720737,2021-05-31
명보주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인하로 217 (주안동),,인천광역시 미추홀구청,37.44873486,126.6722792,2021-05-31
박문주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 석정로 146 (숭의동),,인천광역시 미추홀구청,37.4681873,126.651384,2021-05-31
백악관주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 경인로 413 (주안동),,인천광역시 미추홀구청,37.45831199,126.685997,2021-05-31
비전주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 석정로 429 (주안동),,인천광역시 미추홀구청,37.46686457,126.6831402,2021-05-31
서해주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 한나루로 580 (도화동),,인천광역시 미추홀구청,37.4576879,126.6718514,2021-05-31
석암주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 구월로 35 (주안동),,인천광역시 미추홀구청,37.45775721,126.6940601,2021-05-31
에스지씨솔루션㈜인천1지점,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 아암대로253번길 14 (학익동),,인천광역시 미추홀구청,37.43959923,126.63437,2021-05-31
에스지씨솔루션㈜인천2지점,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 노적산로 1 (학익동),,인천광역시 미추홀구청,37.44338699,126.650359,2021-05-31
장안석유(주) 장안주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 독배로492번길 42 (숭의동),,인천광역시 미추홀구청,37.46311225,126.6458259,2021-05-31
정원주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,"인천광역시 미추홀구 인주대로 457, 4동 (주안동)",,인천광역시 미추홀구청,37.4511522,126.687627,2021-05-31
정해주유소개발(주)인천주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인주대로 286 (주안동),,인천광역시 미추홀구청,37.45175378,126.6680177,2021-05-31
제물포하이웨이주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 경인로 194 (도화동),,인천광역시 미추홀구청,37.46508557,126.6641349,2021-05-31
㈜그린에너지 경인터미널,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 봉수대로 54 (도화동),,인천광역시 미추홀구청,37.48129491,126.6575332,2021-05-31
최고주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 석정로 498 (주안동),,인천광역시 미추홀구청,37.46558074,126.6910039,2021-05-31
큰나무주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 매소홀로 536 (문학동),,인천광역시 미추홀구청,37.43839941,126.6814244,2021-05-31
탑주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 송림로 217 (도화동),,인천광역시 미추홀구청,37.47561833,126.6569798,2021-05-31
태운주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 독배로 171 (학익동),,인천광역시 미추홀구청,37.43586931,126.6473238,2021-05-31
통일주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인주대로 189 (용현동),,인천광역시 미추홀구청,37.45559359,126.6579621,2021-05-31
학익셀프주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 소성로 154 (학익동),,인천광역시 미추홀구청,37.4421968,126.6654415,2021-05-31
현대오일뱅크㈜직영 미추홀셀프주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 인주대로 394 (주안동),,인천광역시 미추홀구청,37.45104329,126.6802912,2021-05-31
현대오일뱅크㈜직영 인천셀프주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 송림로 328 (도화동),,인천광역시 미추홀구청,37.47587918,126.6694713,2021-05-31
황금주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 소성로 253 (학익동),,인천광역시 미추홀구청,37.43856676,126.6759349,2021-05-31
(주)고속주유소,주유소 전체,인천광역시,미추홀구,주유소,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,인천광역시 미추홀구 아암대로 128 (용현동),,인천광역시 미추홀구청,37.45094768,126.6305626,2021-05-31
